Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
2008-01-23,1201068000.0,WM,21.83,10.26,1338.6,-38.18,48.44,N/A,N/A,1.16,0.61,0.60,23.36,0.02,0.26,12.861,12840000000.0,108080000000.0,N/A,N/A,9.73,N/A,9.73,20190000000.0,N/A,98000000.0,0.11,N/A,42.10,14210000000.0,16.346,108960000000.0,N/A,24.386,N/A,1.55,0.24,85.40,92410000.0,2.1,10.70,91080000.0,1.0
2004-10-15,1097816400.0,WM,17.44,5.68,1108.2,7.07,-1.39,N/A,12.01,3.05,1.69,26.24,63.77,1.05,14.50,12.546,34380000000.0,59420000000.0,10.68,1.25,5.27,N/A,5.27,19120000000.0,N/A,2960000000.0,3.28,0.40,14.40,5130000000.0,5.88,30170000000.0,N/A,23.351999,11600000000.0,0.312,2.00,72.78,23440000.0,10.746,2.74,25010000.0,0.0
2004-10-20,1098248400.0,WMB,6.85,67.59,1103.66,6.72,60.87,2.441,N/A,0.46,1.65,0.59,5.39,0.29,2.05,27.401,6670000000.0,15310000000.0,17.26,4.17,1.08,10.66,1.08,1680000000.0,10.66,83500000.0,0.165,N/A,194.10,1030000000.0,1.97,9760000000.0,1.255,7.655,916300000.0,1.69,0.42,63.13,14620000.0,7.629,2.81,16379999.999999998,1.0
2013-06-05,1370408400.0,WMB,26.99,43.13,1608.9,20.61,22.52,134.83,37.54,3.28,4.97,8.20,21.26,4.54,13.82,11.34,34430000000.0,34430000000.0,27.79,2.94,4.73,14.68,4.73,2960000000.0,14.68,598000000.0,0.92,61.90,10.40,194000000.0,0.28,10610000000.0,1.20,7.03,1900000000.0,1.42,0.32,82.80,15070000.0,2.20,2.20,17330000.0,1.0
2004-08-16,1092632400.0,WMB,6.13,87.28,1079.34,12.97,74.31,2.441,N/A,0.42,1.50,0.59,5.39,0.29,2.05,27.401,6030000000.0,14710000000.0,16.72,4.16,1.03,10.24,1.03,1680000000.0,10.24,83500000.0,0.165,N/A,194.10,1030000000.0,1.97,9760000000.0,1.255,7.655,969600000.0,1.7,0.42,61.05,15780000.0,6.269,3.03,19600000.0,1.0
2012-02-21,1329804000.0,WMB,21.96,22.81,1362.21,10.99,11.82,101.43,17.48,1.64,2.15,9.57,18.98,4.93,14.54,17.68,26090000000.0,26090000000.0,19.28,0.89,2.51,7.29,2.51,2430000000.0,7.29,1010000000.0,1.67,N/A,17.50,456000000.0,0.77,9380000000.0,1.19,13.45,3060000000.0,1.53,0.27,79.60,16910000.0,1.90,2.90,20800000.0,1.0
2007-12-19,1198044000.0,WMB,19.56,-60.89,1453.0,-39.07,-21.82,1.222,23.70,1.62,3.19,7.15,13.33,4.19,12.59,21.32,20960000000.0,27710000000.0,N/A,1.03,2.17,10.154,2.17,1840000000.0,10.154,788400000.0,1.49,86.40,13.90,784900000.0,1.322,7890000000.0,1.185,10.888,2250000000.0,0.96,0.15,78.10,25180000.0,5.5,4.30,28560000.0,0.0
2007-04-10,1176181200.0,WMB,15.73,22.95,1448.39,-6.48,29.43,1.32,55.86,1.44,2.80,2.61,11.01,2.97,5.79,19.852,16930000000.0,23150000000.0,N/A,1.33,1.96,10.687,1.96,1840000000.0,10.687,332800000.0,0.51,119.20,24.60,1790000000.0,2.999,8010000000.0,1.347,10.171,1890000000.0,1.31,0.17,74.80,17090000.0,3.6,2.90,13960000.0,1.0
2006-06-19,1150693200.0,WMB,11.35,55.07,1240.13,23.67,31.4,1.254,54.23,1.02,2.18,1.93,8.85,2.67,4.40,21.93,12910000000.0,19220000000.0,N/A,1.47,1.52,10.231,1.52,1710000000.0,10.231,246300000.0,0.40,34.40,2.50,1120000000.0,1.873,7430000000.0,1.218,9.959,1310000000.0,1.36,0.41,71.70,11910000.0,2.9,2.00,13290000.0,1.0
2013-04-22,1366606800.0,WMB,29.52,15.92,1562.5,20.29,-4.37,144.55,27.26,3.40,5.36,11.48,22.01,5.05,18.56,12.08,35830000000.0,35830000000.0,26.62,2.53,4.79,14.90,4.79,2960000000.0,14.90,723000000.0,1.37,N/A,11.10,308000000.0,0.45,10740000000.0,1.24,6.98,1840000000.0,1.51,0.32,82.80,15210000.0,2.10,2.20,11760000.0,0.0
2009-09-25,1253854800.0,WMB,10.23,8.9,1044.38,9.99,-1.09,N/A,23.36,1.15,1.29,4.82,16.81,3.50,8.91,16.165,17710000000.0,17710000000.0,N/A,10.58,1.89,5.922,1.89,7680000000.0,5.922,712000000.0,0.77,67.50,47.80,1300000000.0,2.228,8279999999.999999,1.684,14.302,2720000000.0,30.89,0.89,76.20,6640000.0,1.5,1.10,6580000.0,0.0
2005-04-01,1112335200.0,WMB,10.19,13.74,1172.92,10.4,3.34,1.607,117.45,0.86,2.12,0.75,8.06,0.37,2.16,22.461,10780000000.0,17750000000.0,18.72,2.80,1.42,10.62,1.42,1410000000.0,10.62,93200000.0,0.16,N/A,26.00,930000000.0,1.63,7960000000.0,1.174,8.882,1490000000.0,2.069,0.31,64.11,15130000.0,3.468,2.66,12700000.0,1.0
2012-06-08,1339131600.0,WMB,22.31,24.83,1325.66,23.97,0.86,233.49,37.32,2.20,9.15,5.92,23.93,5.64,17.09,13.69,25970000000.0,25970000000.0,18.04,1.13,3.22,7.79,3.22,2380000000.0,7.79,783000000.0,0.79,31.80,7.90,486000000.0,0.82,8700000000.0,1.38,3.26,3060000000.0,1.41,0.37,80.90,21610000.0,3.10,3.60,21560000.0,1.0
2006-07-18,1153198800.0,WMT,33.13,13.19,1236.86,25.01,-11.82,0.721,15.82,0.56,3.36,3.55,5.93,9.06,22.66,77.052,179920000000.0,211900000000.0,N/A,0.93,0.66,8.853,0.66,75260000000.0,8.853,11390000000.0,2.729,6.30,12.30,5860000000.0,1.406,38470000000.0,0.839,12.792,18860000000.0,0.21,41.23,36.60,26910000.0,0.60,0.60,27330000.0,0.0
2006-07-18,1153198800.0,WMT,33.13,13.19,1236.86,25.01,-11.82,0.721,15.76,0.56,3.37,3.55,5.93,9.06,22.66,77.052,179300000000.0,212030000000.0,N/A,0.93,0.66,8.858,0.66,75260000000.0,8.858,11390000000.0,2.73,6.30,12.30,5860000000.0,1.406,38470000000.0,0.839,12.792,18860000000.0,0.21,41.23,36.60,26910000.0,0.60,0.60,27330000.0,0.0
2013-05-08,1367989200.0,WMT,69.91,3.05,1632.69,14.88,-11.83,65.92,15.59,0.55,3.40,3.62,5.93,8.76,22.42,139.05,307340000000.0,307340000000.0,13.31,1.56,0.66,8.47,0.66,116670000000.0,8.47,17000000000.0,5.02,8.60,3.90,7810000000.0,2.37,54230000000.0,0.84,23.04,25590000000.0,0.42,50.12,30.80,27610000.0,3.60,1.70,26370000.0,0.0
2007-01-22,1169445600.0,WMT,37.08,4.58,1422.95,-7.9,12.48,0.707,18.42,0.60,3.43,3.23,5.81,8.70,21.50,81.301,201360000000.0,236980000000.0,N/A,1.16,0.70,9.492,0.70,75260000000.0,9.492,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.17,41.22,38.70,32630000.000000004,2.2,0.80,34340000.0,1.0
2008-10-27,1225083600.0,WMT,39.65,2.52,848.92,25.27,-22.75,0.667,15.29,0.51,3.03,3.38,5.83,8.94,20.75,99.707,202210000000.0,239860000000.0,N/A,1.30,0.60,8.053,0.60,92280000000.0,8.053,13390000000.0,3.361,16.80,10.40,6910000000.0,1.756,44560000000.0,0.902,16.978001,24140000000.0,0.02,43.59,40.30,50210000.0,1.8,1.30,51200000.0,0.0
2004-04-12,1081746000.0,WMT,42.85,-14.33,1145.2,3.72,-18.05,0.615,27.95,0.97,5.75,3.51,5.49,9.08,21.30,59.164,245340000000.0,266959999999.99997,20.92,1.49,1.03,14.02,1.03,54690000000.0,14.02,8860000000.0,2.028,20.50,12.20,5200000000.0,1.2,26820000000.0,0.915,10.086,14760000000.0,0.795,38.95,36.27,24360000.0,2.092,0.92,20520000.0,0.0
2011-11-03,1320296400.0,WMT,49.15,29.93,1261.15,12.14,17.79,77.92,12.19,0.45,2.90,3.87,6.00,8.73,23.18,122.20,244970000000.0,244970000000.0,11.69,1.33,0.57,7.24,0.57,106560000000.0,7.24,15690000000.0,4.70,5.70,5.40,8100000000.0,2.35,57100000000.0,0.86,19.63,244970000000.0,0.43,48.02,32.00,32689999.999999996,2.40,N/A,37430000.0,1.0
2013-01-16,1358316000.0,WMT,61.07,13.64,1472.63,25.35,-11.71,73.22,14.19,0.49,3.10,3.57,5.94,8.61,22.96,136.83,277740000000.0,277740000000.0,12.82,1.51,0.60,7.72,0.60,111820000000.0,7.72,16590000000.0,4.86,9.00,3.40,8640000000.0,2.58,57910000000.0,0.83,22.00,27250000000.0,0.38,50.93,30.70,15760000.0,1.60,0.90,20260000.0,0.0
2007-01-12,1168581600.0,WMT,37.1,1.37,1430.73,-2.08,3.45,0.707,18.15,0.58,3.35,3.23,5.81,8.70,21.50,81.301,198400000000.0,232690000000.0,N/A,1.14,0.69,9.32,0.69,75260000000.0,9.32,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.17,41.22,38.70,32630000.000000004,2.2,0.80,34340000.0,1.0
2007-03-12,1173675600.0,WMT,36.54,8.37,1406.6,-6.11,14.48,0.634,17.44,0.57,3.20,3.27,5.94,8.85,21.23,82.851,196100000000.0,228580000000.0,N/A,1.02,0.66,8.806,0.66,75260000000.0,8.806,12180000000.0,2.71,9.70,9.90,7370000000.0,1.775,39020000000.0,0.9,14.826,20160000000.0,0.09,41.09,37.50,28440000.0,2.4,0.70,35240000.0,1.0
2004-08-10,1092114000.0,WMT,39.03,-5.25,1079.04,13.91,-19.16,0.694,24.63,0.82,5.17,3.53,5.51,9.18,21.80,61.37,222480000000.0,244890000000.0,19.30,1.36,0.92,12.42,0.92,59930000000.0,12.42,9200000000.0,2.116,12.60,4.90,3830000000.0,0.9,29400000000.0,0.846,9.927,14210000000.0,0.721,38.94,37.35,23100000.0,2.027,0.89,27880000.0,0.0
2004-12-10,1102658400.0,WMT,39.57,-7.71,1188.0,6.01,-13.72,0.75,23.03,0.80,4.98,3.59,5.90,9.22,22.72,65.363,223470000000.0,252480000000.0,19.33,1.37,0.90,12.17,0.90,59930000000.0,12.17,9820000000.0,2.291,12.60,4.90,4640000000.0,1.1,33640000000.0,0.872,10.599,14550000000.0,0.673,39.94,37.39,28140000.0,2.906,1.11,24080000.0,0.0
2007-07-03,1183438800.0,WMT,37.83,18.74,1524.87,-17.27,36.01,0.704,17.48,0.56,3.30,3.23,5.89,8.84,21.80,85.578,198580000000.0,233310000000.0,N/A,1.24,0.66,8.775,0.66,84500000000.0,8.775,12340000000.0,2.765,8.10,8.50,6560000000.0,1.597,42200000000.0,0.87,14.581,18270000000.0,0.08,41.68,38.50,37140000.0,1.9,0.90,38120000.0,1.0
2003-12-03,1070431200.0,WMT,39.22,1.45,1064.73,11.8,-10.35,0.601,26.94,0.94,5.59,3.46,5.31,9.15,21.64,57.791,231650000000.0,259260000000.0,23.39,1.71,1.02,14.35,1.02,54690000000.0,14.35,8670000000.0,1.968,20.50,12.20,4470000000.0,1.02,25610000000.0,0.979,9.75,N/A,0.857,38.94,37.42,26570000.0,4.126,1.00,27020000.0,0.0
2010-01-05,1262671200.0,WMT,43.99,3.66,1136.52,12.32,-8.66,N/A,15.62,0.51,3.05,3.34,5.79,8.59,20.29,103.829,247980000000.0,247980000000.0,N/A,1.27,0.61,8.168,0.61,99450000000.0,8.168,13520000000.0,3.45,3.20,1.10,6000000000.0,1.576,47350000000.0,0.878,17.764999,25160000000.0,0.26,44.94,36.80,28220000.0,2.2,N/A,28200000.0,0.0
2007-04-19,1176958800.0,WMT,37.55,18.75,1470.73,-5.47,24.22,0.634,17.82,0.57,3.22,3.24,5.88,8.85,21.23,83.73,198920000000.0,229490000000.0,N/A,1.05,0.66,8.842,0.66,84500000000.0,8.842,12180000000.0,2.71,9.70,11.10,7370000000.0,1.788,39020000000.0,0.9,14.905,20160000000.0,0.1,41.52,37.90,31770000.0,2.1,0.80,28440000.0,1.0
2004-06-22,1087880400.0,WMT,40.49,-8.77,1134.41,7.01,-15.78,0.694,25.96,0.88,5.53,3.53,5.51,9.18,21.80,61.37,234520000000.0,260089999999.99997,20.19,1.46,0.97,13.19,0.97,59930000000.0,13.19,9200000000.0,2.116,12.60,4.90,3830000000.0,0.9,29400000000.0,0.846,9.927,14210000000.0,0.796,38.94,37.47,25900000.0,2.625,0.99,24350000.0,0.0
2013-04-22,1366606800.0,WMT,69.24,1.92,1562.5,20.29,-18.37,65.92,15.60,0.54,3.35,3.62,5.93,8.76,22.42,139.05,304180000000.0,304180000000.0,13.31,1.60,0.65,8.38,0.65,116670000000.0,8.38,17000000000.0,5.02,8.60,3.90,7810000000.0,2.37,54230000000.0,0.84,23.04,25590000000.0,0.41,50.12,30.80,26370000.0,3.30,1.60,33100000.0,0.0
2006-11-07,1162879200.0,WMT,36.71,-6.13,1382.84,6.71,-12.84,0.718,18.64,0.60,3.51,3.23,5.87,8.98,22.12,79.178,198650000000.0,232090000000.0,N/A,1.13,0.70,9.494,0.70,75260000000.0,9.494,11510000000.0,2.557,25.70,11.30,6390000000.0,1.532,40490000000.0,0.853,13.525,18430000000.0,0.06,41.21,36.20,36680000.0,2.6,0.90,33710000.0,0.0
2006-12-13,1165989600.0,WMT,35.49,7.33,1413.21,5.32,2.01,0.707,17.41,0.57,3.26,3.23,5.81,8.70,21.50,81.301,190270000000.0,227360000000.0,N/A,1.10,0.67,9.106,0.67,75260000000.0,9.106,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.03,41.22,39.00,34340000.0,1.9,0.80,36680000.0,1.0
2006-08-23,1156309200.0,WMT,33.71,0.47,1292.99,13.11,-12.64,0.718,17.24,0.56,3.26,3.23,5.88,9.00,22.12,79.178,183680000000.0,217870000000.0,N/A,1.01,0.66,8.899,0.66,75260000000.0,8.899,11510000000.0,2.56,25.70,10.00,6390000000.0,1.532,40490000000.0,0.853,13.525,18430000000.0,0.2,41.23,37.80,29870000.0,2.9,0.70,26910000.0,0.0
2008-05-27,1211864400.0,WMT,44.84,-10.82,1385.35,-35.54,24.72,0.76,17.59,0.57,3.49,3.33,5.84,8.76,21.24,96.327,223170000000.0,260600000000.00003,N/A,1.42,0.67,8.957,0.67,92280000000.0,8.957,13080000000.0,3.21,6.90,10.30,8070000000.0,2.04,48070000000.0,0.823,15.979,22210000000.0,0.06,43.41,39.20,49610000.0,2.6,1.30,45080000.0,1.0
2006-12-08,1165557600.0,WMT,35.71,7.7,1409.84,6.73,0.97,0.707,17.72,0.57,3.29,3.23,5.81,8.70,21.50,81.301,193650000000.0,228900000000.0,N/A,1.12,0.68,9.168,0.68,75260000000.0,9.168,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.03,41.21,39.10,34340000.0,1.9,0.80,36680000.0,1.0
2007-02-21,1172037600.0,WMT,38.64,1.55,1457.63,-7.9,9.45,0.707,19.17,0.60,3.44,3.23,5.81,8.70,21.50,81.301,209480000000.0,N/A,N/A,1.16,N/A,N/A,N/A,75260000000.0,N/A,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.17,41.22,38.70,35240000.0,2.4,0.90,32630000.000000004,1.0
2011-06-29,1309323600.0,WMT,44.72,33.32,1307.41,1.65,31.67,81.39,11.47,0.43,2.80,3.87,6.03,8.91,23.44,118.76,227860000000.0,227860000000.0,10.70,1.14,0.54,6.81,0.54,106560000000.0,6.81,15480000000.0,4.58,3.00,4.40,9400000000.0,2.71,55680000000.0,0.90,18.68,227860000000.0,0.36,48.02,32.00,36500000.0,3.30,2.10,31800000.0,1.0
2007-01-17,1169013600.0,WMT,37.27,0.4,1430.62,-6.81,7.21,0.707,18.42,0.59,3.40,3.23,5.81,8.70,21.50,81.301,201360000000.0,236980000000.0,N/A,1.15,0.70,9.492,0.70,75260000000.0,9.492,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.17,41.22,38.70,32630000.000000004,2.2,0.80,34340000.0,1.0
2006-11-14,1163484000.0,WMT,36.72,-0.63,1393.22,5.55,-6.18,0.718,18.11,0.59,3.44,3.23,5.87,8.98,22.12,79.178,193110000000.0,227830000000.0,N/A,1.11,0.69,9.32,0.69,75260000000.0,9.32,11510000000.0,2.557,25.70,11.30,6390000000.0,1.532,40490000000.0,0.853,13.525,18430000000.0,0.06,41.21,35.70,36680000.0,2.6,0.90,33710000.0,0.0
2004-10-18,1098075600.0,WMT,39.73,-13.72,1114.02,5.76,-19.48,0.732,23.87,0.81,5.17,3.57,5.58,9.31,22.36,63.457,224510000000.0,249740000000.0,19.46,1.38,0.91,12.24,0.91,59930000000.0,12.24,9570000000.0,2.217,12.60,4.90,4710000000.0,1.11,31590000000.0,0.828,10.169,14550000000.0,0.739,38.94,36.88,28540000.0,3.257,1.10,24370000.0,0.0
2006-08-22,1156222800.0,WMT,33.95,1.09,1298.82,12.72,-11.63,0.718,17.24,0.56,3.26,3.23,5.88,9.00,22.12,79.178,183770000000.0,217870000000.0,N/A,1.01,0.66,8.899,0.66,75260000000.0,8.899,11510000000.0,2.56,25.70,10.00,6390000000.0,1.532,40490000000.0,0.853,13.525,18430000000.0,0.2,41.23,37.80,29870000.0,2.9,0.70,26910000.0,0.0
2007-02-12,1171260000.0,WMT,36.91,7.29,1433.37,-5.9,13.19,0.707,18.30,0.59,3.43,3.23,5.81,8.70,21.50,81.301,199940000000.0,N/A,N/A,1.15,N/A,N/A,N/A,75260000000.0,N/A,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.17,41.09,37.30,35240000.0,2.4,0.90,32630000.000000004,1.0
2006-06-15,1150347600.0,WMT,37.35,3.11,1256.16,22.03,-18.92,0.721,17.83,0.62,3.73,3.55,5.93,9.06,22.66,77.052,202800000000.0,231450000000.0,N/A,1.06,0.72,9.67,0.72,75260000000.0,9.67,11390000000.0,2.729,6.30,12.30,5860000000.0,1.406,38470000000.0,0.839,12.792,18860000000.0,0.21,41.23,36.50,27330000.0,2.6,0.70,33159999.999999996,0.0
2006-11-30,1164866400.0,WMT,35.51,5.83,1400.63,5.75,0.08,0.707,17.58,0.58,3.33,3.23,5.84,8.74,21.50,81.301,192190000000.0,231110000000.0,N/A,1.12,0.68,9.227,0.68,75260000000.0,9.227,11680000000.0,2.62,11.50,10.70,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.06,41.21,39.10,34340000.0,1.9,0.80,36680000.0,1.0
2008-01-23,1201068000.0,WMT,39.53,-0.89,1338.6,-38.18,37.29,0.752,16.24,0.53,3.12,3.39,5.84,8.56,20.89,90.199,198920000000.0,239520000000.0,N/A,1.32,0.65,8.632,0.65,84500000000.0,8.632,12730000000.0,3.06,7.90,8.90,4950000000.0,1.236,47440000000.0,0.844,15.751,19520000000.0,0.05,42.78,37.90,45500000.0,3.1,1.10,49540000.0,1.0
2008-12-18,1229580000.0,WMT,44.43,-2.54,885.28,24.53,-27.07,0.718,15.97,0.54,3.31,3.39,5.78,8.77,21.14,102.189,216490000000.0,257640000000.0,N/A,1.40,0.64,8.568,0.64,92280000000.0,8.568,13590000000.0,3.46,9.80,7.40,5920000000.0,1.509,47070000000.0,0.872,16.708,20900000000.0,0.18,43.59,39.30,48820000.0,1.5,1.20,49760000.0,0.0
2006-12-18,1166421600.0,WMT,35.85,6.05,1422.48,2.28,3.77,0.707,17.77,0.57,3.30,3.23,5.81,8.70,21.50,81.301,194190000000.0,229230000000.0,N/A,1.09,0.68,9.181,0.68,75260000000.0,9.181,11680000000.0,2.62,11.50,12.00,5910000000.0,1.417,41530000000.0,0.853,14.095,19580000000.0,0.03,41.22,39.00,34340000.0,1.9,0.80,36680000.0,1.0
2012-06-20,1340168400.0,WMT,59.81,9.1,1355.69,17.15,-8.05,73.69,14.61,0.50,3.34,3.52,5.94,8.82,23.49,132.57,276130000000.0,276130000000.0,12.70,1.66,0.61,7.82,0.61,111820000000.0,7.82,16079999999.999998,4.64,10.10,8.50,8130000000.000001,2.40,54820000000.0,0.83,20.31,27720000000.0,0.39,0.17,31.10,27580000.0,2.50,1.60,21130000.0,0.0
2003-10-03,1065157200.0,WMT,42.78,-6.76,1029.85,9.87,-16.63,0.601,29.41,0.99,5.85,3.44,5.31,9.12,21.45,56.994,249310000000.0,270440000000.0,24.38,1.75,1.08,14.97,1.08,54690000000.0,14.97,8460000000.000001,N/A,20.50,12.20,4470000000.0,1.02,25610000000.0,0.979,9.75,N/A,0.882,38.94,37.61,25800000.0,3.674,0.97,31060000.0,0.0
2013-01-30,1359525600.0,WMT,61.55,9.8,1501.96,19.46,-9.66,73.22,14.38,0.50,3.18,3.57,5.94,8.61,22.96,136.83,283060000000.0,283060000000.0,12.99,1.54,0.61,7.87,0.61,111820000000.0,7.87,16590000000.0,4.86,9.00,3.40,8640000000.0,2.58,57910000000.0,0.83,22.00,27250000000.0,0.38,50.93,30.70,16960000.0,2.20,1.00,15760000.0,0.0
2011-09-30,1317358800.0,WMT,44.42,45.79,1131.42,27.33,18.46,77.92,11.05,0.41,2.61,3.87,6.00,8.73,23.18,122.20,225840000000.0,225840000000.0,10.62,1.16,0.52,6.68,0.52,106560000000.0,6.68,15690000000.0,4.70,5.70,5.40,8100000000.0,2.35,57100000000.0,0.86,19.63,225840000000.0,0.35,48.02,32.00,47070000.0,3.40,N/A,45760000.0,1.0
2006-08-15,1155618000.0,WMT,34.06,-0.32,1285.58,9.42,-9.74,0.721,16.19,0.59,3.53,3.55,5.93,9.06,22.66,77.052,184140000000.0,220570000000.0,N/A,0.98,0.69,9.215,0.69,75260000000.0,9.215,11390000000.0,2.73,6.30,12.30,5860000000.0,1.406,38470000000.0,0.839,12.792,18860000000.0,0.2,41.23,36.10,29870000.0,2.9,0.70,26910000.0,0.0
2012-10-19,1350622800.0,WMT,66.36,2.55,1433.19,21.72,-19.17,73.66,15.93,0.56,3.67,3.53,5.94,8.79,22.90,134.91,304680000000.0,304680000000.0,13.99,1.69,0.66,8.54,0.66,111820000000.0,8.54,16300000000.0,4.74,5.70,4.50,8020000000.0,2.38,55350000000.0,0.82,20.84,26140000000.0,0.42,50.93,30.70,20350000.0,3.30,1.20,22470000.0,0.0
2007-01-26,1169791200.0,WU,16.84,-2.08,1422.18,-6.44,4.36,N/A,17.92,3.76,N/A,20.65,29.93,N/A,N/A,5.695,16149999999.999998,N/A,N/A,1.47,N/A,N/A,N/A,1870000000.0,N/A,901500000.0,1.18,6.70,11.90,1330000000.0,1.732,3500000000.0,0.503,0.75,1070000000.0000001,N/A,N/A,5.60,11920000.0,2.7,1.60,7980000.0,1.0
2007-10-18,1192683600.0,WU,15.34,0.85,1540.08,-38.93,39.78,N/A,17.20,3.23,N/A,18.78,27.96,15.74,55.12,6.069,14920000000.0,16680000000.0,N/A,1.49,3.59,11.786,3.59,2040000000.0,11.786,873000000.0,1.12,6.60,8.00,1490000000.0,1.926,3160000000.0,2.114,0.113,1110000000.0,1.72,0.08,81.90,7690000.0,1.00,1.00,6750000.0,1.0
2013-04-25,1366866000.0,WU,12.72,9.12,1585.16,17.55,-8.43,428.37,8.62,1.46,8.86,18.11,24.78,9.47,111.79,9.37,10470000000.0,10470000000.0,9.16,0.97,1.85,6.35,1.85,2470000000.0,6.35,1030000000.0,1.69,47.40,0.50,1790000000.0,3.15,4030000000.0000005,2.38,1.64,1190000000.0,1.40,0.06,90.30,25070000.0,2.60,N/A,23420000.0,0.0
2007-05-01,1177995600.0,WU,16.78,10.43,1486.3,-6.78,17.21,N/A,17.70,3.66,N/A,20.45,29.34,16.51,73.21,5.847,16190000000.000002,19290000000.0,N/A,1.68,4.32,13.634,4.32,1870000000.0,13.634,914000000.0,1.19,N/A,N/A,1420000000.0,1.844,3320000000.0,4.877,0.224,1110000000.0,N/A,N/A,11.40,10390000.0,1.40,1.40,11920000.0,1.0
2007-03-15,1173934800.0,WY,21.72,-19.48,1392.28,-7.48,-12.0,0.907,42.75,0.86,2.07,2.07,9.06,4.65,3.76,89.397,18820000000.0,26810000000.0,N/A,4.00,1.23,8.047,1.23,4760000000.0,8.047,355000000.0,1.84,N/A,1.10,243000000.0,1.018,8240000000.0,2.268,38.171001,1610000000.0,1.17,9.69,80.20,12540000.0,4.9,5.40,7700000.0,0.0
2007-04-10,1176181200.0,WY,20.74,-13.93,1448.39,-6.48,-7.45,0.907,41.23,0.83,2.00,2.07,9.06,4.65,3.76,89.397,18150000000.0,26190000000.0,N/A,4.16,1.20,7.86,1.20,4760000000.0,7.86,355000000.0,1.84,N/A,1.10,243000000.0,1.018,8240000000.0,2.268,38.171001,1610000000.0,1.17,9.69,80.40,45830000.0,6.6,19.60,12540000.0,0.0
2013-04-23,1366693200.0,WY,26.17,-4.28,1578.78,18.79,-23.07,104.33,42.32,2.32,4.00,5.45,9.10,3.18,9.16,13.09,19630000000.0,19630000000.0,20.72,5.28,2.78,17.88,2.78,1250000000.0,17.88,385000000.0,0.71,120.00,23.80,898000000.0,1.65,4290000000.0,2.91,7.50,581000000.0,1.60,1.66,81.30,6880000.0,2.00,1.30,7850000.0,0.0
2004-03-29,1080540000.0,WY,16.25,5.54,1122.47,3.82,1.72,1.757,50.70,0.72,2.00,1.45,5.88,1.01,4.21,89.348,14520000000.0,26630000000.0,14.94,3.78,1.34,10.71,1.34,3980000000.0,10.71,288000000.0,1.294,31.90,27.30,171000000.0,0.77,12490000000.0,1.592,32.284,1770000000.0,1.102,5.00,73.42,2620000.0,2.976,1.24,2620000.0,1.0
2012-04-02,1333342800.0,WY,18.38,46.3,1419.04,10.66,35.64,104.95,35.88,1.89,2.75,5.33,8.33,2.49,7.18,11.56,15250000000.0,15250000000.0,29.28,103.26,2.45,15.28,2.45,1100000000.0,15.28,319000000.0,0.61,62.00,6.50,953000000.0,1.78,4480000000.0,3.22,7.97,291000000.0,1.75,1.61,82.40,11940000.0,2.70,2.30,13380000.0,1.0
2004-08-03,1091509200.0,WY,15.76,11.74,1099.69,13.22,-1.48,1.385,21.62,0.71,1.66,3.12,8.10,2.33,9.08,93.757,14950000000.0,25980000000.0,12.79,2.50,1.22,8.49,1.22,5800000000.0,8.49,664000000.0,2.887,14.90,7.30,725000000.0,3.03,11640000000.0,1.737,37.845001,1730000000.0,1.054,5.01,71.41,2210000.0,2.344,0.97,2660000.0,0.0
2011-09-02,1314939600.0,WY,13.97,49.96,1173.97,19.81,30.15,95.23,6.05,1.43,2.01,20.96,7.82,2.35,31.94,13.78,13160000000.0,13160000000.0,26.29,24.87,1.98,12.97,1.98,1160000000.0,12.97,1410000000.0,2.87,28.60,1.90,881000000.0,1.64,4510000000.0,3.63,8.79,13160000000.0,1.51,1.62,79.60,26230000.0,3.10,5.50,25060000.0,1.0
